date,material,supplier,cost
2023-09-21,Gypsum,TimberlandSupply,11586.35
2023-04-05,Glass,TheHardwareStore,8847.08
2023-06-09,Steel,TimberlandSupply,10741.63
2023-07-25,Insulation,TimberMart,11183.62
2023-12-07,Gypsum,HomeDepotPro,11390.55
2023-11-13,Glass,ConstructionDepot,9640.43
2023-10-13,Ceramic,HomeDepotPro,11914.31
2023-12-05,Gypsum,SupplyCenter,10425.9
2023-04-06,Steel,SupplyCenter,10356.23
2023-01-11,Steel,HomeDepotPro,9784.01
2023-04-14,Insulation,HomeDepotPro,9747.39
2023-11-11,Glass,ConstructionDepot,8577.5
2023-11-22,Steel,TimberlandSupply,8268.87
2023-06-07,Gypsum,ConstructionDepot,11624.54
2023-07-09,Steel,HomeDepotPro,8161.06
2023-12-08,Steel,TimberlandSupply,8118.73
2023-02-07,Gypsum,HomeDepotPro,8433.19
2023-05-25,Steel,SupplyCenter,10317.84
2023-04-17,Glass,TimberlandSupply,9186.27
2023-07-02,Insulation,TimberMart,11273.37
2023-11-15,Steel,MaterialMasters,9181.27
2023-09-02,Glass,ConstructionDepot,8154.39
2023-02-04,Glass,SupplyCenter,8508.1
2023-11-09,Gypsum,MaterialMasters,9383.02
2023-04-21,Ceramic,TimberlandSupply,9666.7
2023-01-03,Steel,SupplyCenter,9446.05
2023-06-17,Insulation,HomeDepotPro,10648.96
2023-11-10,Insulation,MaterialMasters,10983.63
2023-05-15,Ceramic,TheHardwareStore,9857.67
2023-07-23,Insulation,TimberMart,11814.77
2023-05-04,Glass,MaterialMasters,11125.96
2023-01-17,Gypsum,TheHardwareStore,11308.26
2023-06-13,Glass,TimberlandSupply,10105.6
2023-03-17,Gypsum,TimberMart,10573.9
2023-10-15,Gypsum,ConstructionDepot,8752.63
2023-10-10,Steel,MaterialMasters,8000.1
2023-06-02,Glass,HomeDepotPro,8595.29
2023-05-16,Steel,SupplyCenter,11794.84
2023-09-21,Glass,HomeDepotPro,10742.52
2023-06-16,Steel,TheHardwareStore,8336.52
2023-11-02,Insulation,TimberlandSupply,10884.69
2023-12-14,Insulation,HomeDepotPro,10441.95
2023-05-20,Steel,MaterialMasters,8555.89
2023-08-12,Insulation,TheHardwareStore,9743.65
2023-08-18,Ceramic,SupplyCenter,10685.91
2023-06-10,Steel,SupplyCenter,10008.96
2023-01-12,Gypsum,TheHardwareStore,9855.24
2023-10-01,Glass,MaterialMasters,11405.06
2023-11-13,Ceramic,ConstructionDepot,11716.59
2023-03-09,Gypsum,TimberMart,8514.27
2023-02-13,Steel,TheHardwareStore,8415.65
2023-06-01,Steel,MaterialMasters,9488.15
2023-01-12,Gypsum,MaterialMasters,8077.33
2023-12-05,Steel,ConstructionDepot,11795.53
2023-08-17,Steel,ConstructionDepot,10148.19
2023-06-01,Ceramic,HomeDepotPro,10349.08
2023-02-10,Gypsum,ConstructionDepot,9850.95
2023-07-15,Gypsum,TheHardwareStore,9466.19
2023-02-06,Insulation,TheHardwareStore,10703.79
2023-06-06,Steel,TimberlandSupply,10849.19
2023-11-24,Glass,TimberMart,9025.25
2023-03-21,Ceramic,SupplyCenter,11614.58
2023-01-08,Ceramic,SupplyCenter,9473.56
2023-06-22,Insulation,TheHardwareStore,9482.16
2023-11-20,Gypsum,SupplyCenter,8286.98
2023-08-04,Ceramic,TimberMart,9674.29
2023-12-17,Ceramic,SupplyCenter,10041.39
2023-02-10,Insulation,ConstructionDepot,11466.78
2023-04-02,Insulation,SupplyCenter,9341.27
2023-10-21,Gypsum,MaterialMasters,11798.03
2023-08-07,Insulation,TimberMart,8564.41
2023-11-21,Steel,TimberlandSupply,9080.67
2023-04-18,Insulation,ConstructionDepot,9880.1
2023-01-23,Insulation,ConstructionDepot,9125.2
2023-10-12,Glass,SupplyCenter,10026.99
2023-08-25,Steel,TimberlandSupply,11706.82
2023-06-21,Insulation,TimberMart,9640.97
2023-01-05,Ceramic,TimberlandSupply,10097.33
2023-04-18,Steel,HomeDepotPro,11410.24
2023-12-15,Ceramic,SupplyCenter,11517.46
2023-02-14,Ceramic,TimberlandSupply,11770.38
2023-10-21,Ceramic,TimberMart,10879.88
2023-12-06,Gypsum,TheHardwareStore,11586.54
2023-10-14,Steel,HomeDepotPro,11619.64
2023-11-02,Steel,TimberlandSupply,10820.11
2023-04-13,Insulation,MaterialMasters,10593.28
2023-05-02,Gypsum,ConstructionDepot,10541.73
2023-09-20,Insulation,MaterialMasters,10707.21
2023-09-17,Steel,TimberlandSupply,8901.89
2023-10-19,Gypsum,TimberlandSupply,10195.72
2023-07-09,Insulation,MaterialMasters,11086.25
2023-09-08,Gypsum,HomeDepotPro,9324.07
2023-05-15,Gypsum,HomeDepotPro,8371.45
2023-10-03,Glass,MaterialMasters,8413.1
2023-02-23,Glass,TimberlandSupply,8183.77
2023-09-04,Insulation,ConstructionDepot,8545.87
2023-11-17,Insulation,TimberMart,10573.35
2023-10-23,Insulation,TimberMart,10346.51
2023-11-22,Glass,ConstructionDepot,10965.34
2023-09-12,Ceramic,TimberMart,10978.29
2023-03-17,Steel,TimberlandSupply,11195.85
2023-11-20,Insulation,ConstructionDepot,10270.3
2023-10-07,Glass,TheHardwareStore,11778.42
2023-08-13,Gypsum,TheHardwareStore,11395.85
2023-05-22,Gypsum,SupplyCenter,11900.37
2023-07-12,Gypsum,ConstructionDepot,11635.71
2023-01-16,Glass,HomeDepotPro,11547.58
2023-12-14,Gypsum,TheHardwareStore,11747.63
2023-02-22,Gypsum,TimberlandSupply,11823.98
2023-03-18,Steel,TimberlandSupply,9558.05
2023-06-23,Ceramic,TimberlandSupply,10289.71
2023-11-20,Insulation,MaterialMasters,9903.99
2023-02-17,Steel,MaterialMasters,9556.1
2023-10-10,Glass,HomeDepotPro,9900.81
2023-12-24,Insulation,TheHardwareStore,11515.14
2023-10-19,Insulation,MaterialMasters,11666.99
