date,material,supplier,cost
2023-08-21,Asbestos,BuildCo,11175.53
2023-07-01,Ceramic,HomeImprovementHQ,11838.38
2023-08-06,Asbestos,HomeDepotPro,11832.4
2023-09-22,Wood,ConstructionSupply,10781.39
2023-01-23,Ceramic,BuildCo,9623.3
2023-04-16,Asbestos,BuildCo,9032.92
2023-08-15,Wood,HomeDepotPro,9099.77
2023-02-19,Asbestos,BuildCo,8403.8
2023-06-13,Ceramic,TheBuildingBlock,10495.03
2023-11-13,Asbestos,HomeDepotPro,11016.86
2023-12-16,Ceramic,BuildCo,8418.61
2023-08-17,Insulation,ConstructionSupply,10459.74
2023-09-04,Brick,HomeImprovementHQ,8267.17
2023-04-10,Brick,TimberlandSupply,8141.81
2023-04-13,Insulation,TimberlandSupply,9932.35
2023-08-22,Insulation,BuildCo,9758.32
2023-02-17,Ceramic,BuildCo,10552.44
2023-05-04,Brick,TheBuildingBlock,11071.49
2023-01-20,Asbestos,BuildCo,8445.09
2023-09-13,Ceramic,HomeDepotPro,10863.56
2023-03-10,Ceramic,ConstructionSupply,10353.03
2023-10-08,Ceramic,HomeImprovementHQ,9911.12
2023-09-03,Ceramic,BuildCo,11605.09
2023-03-23,Brick,ConstructionSupply,8484.36
2023-11-25,Insulation,TheBuildingBlock,11495.25
2023-02-14,Insulation,TimberlandSupply,11345.9
2023-03-10,Asbestos,HomeImprovementHQ,10669.73
2023-04-04,Brick,TheBuildingBlock,11686.76
2023-03-05,Insulation,ConstructionSupply,9751.08
2023-04-09,Asbestos,TimberlandSupply,8466.11
2023-07-11,Brick,ConstructionSupply,9119.24
2023-02-20,Insulation,BuildCo,10258.35
2023-10-19,Asbestos,BuildCo,9948.92
2023-01-13,Asbestos,TimberlandSupply,11245.0
2023-01-12,Ceramic,ConstructionSupply,8721.6
2023-04-15,Ceramic,HomeImprovementHQ,9247.3
2023-06-09,Brick,TheBuildingBlock,11270.76
2023-07-10,Wood,TimberlandSupply,11593.33
2023-11-03,Ceramic,TimberlandSupply,10830.13
2023-07-08,Ceramic,BuildCo,10501.52
2023-01-10,Asbestos,HomeImprovementHQ,9129.21
2023-08-10,Brick,HomeDepotPro,11837.99
2023-11-08,Asbestos,BuildCo,11136.25
2023-09-22,Asbestos,TheBuildingBlock,9913.4
2023-04-09,Brick,HomeImprovementHQ,10839.2
2023-06-08,Brick,TimberlandSupply,8725.53
2023-02-25,Brick,HomeDepotPro,9303.94
2023-07-17,Wood,BuildCo,8277.96
2023-08-14,Asbestos,TheBuildingBlock,8063.75
2023-01-19,Wood,BuildCo,11495.72
2023-04-17,Asbestos,ConstructionSupply,9893.27
2023-06-19,Insulation,ConstructionSupply,11660.16
2023-10-10,Asbestos,BuildCo,9444.35
2023-02-11,Brick,MaterialSource,11851.6
2023-05-23,Brick,ConstructionSupply,8234.53
2023-07-12,Asbestos,TimberlandSupply,10676.7
2023-06-06,Ceramic,BuildCo,8503.65
2023-03-11,Asbestos,BuildCo,10430.6
2023-07-13,Brick,HomeImprovementHQ,10890.06
2023-10-23,Ceramic,HomeImprovementHQ,9693.93
2023-12-25,Wood,BuildCo,8714.33
2023-01-12,Ceramic,TimberlandSupply,10002.81
2023-01-18,Brick,HomeDepotPro,10516.7
2023-06-16,Ceramic,MaterialSource,10016.37
2023-07-19,Insulation,HomeDepotPro,9709.69
2023-02-21,Asbestos,ConstructionSupply,9990.75
2023-09-17,Insulation,TheBuildingBlock,9323.18
2023-02-03,Wood,ConstructionSupply,11524.33
2023-03-23,Ceramic,ConstructionSupply,8891.23
2023-10-16,Asbestos,MaterialSource,10223.46
2023-05-12,Wood,BuildCo,10272.44
2023-04-09,Insulation,HomeDepotPro,10180.89
2023-04-16,Wood,HomeDepotPro,9621.19
2023-09-18,Wood,MaterialSource,11365.52
2023-03-06,Ceramic,TimberlandSupply,10552.1
2023-02-21,Insulation,ConstructionSupply,11732.9
2023-06-08,Wood,HomeImprovementHQ,8587.5
2023-01-23,Asbestos,BuildCo,9738.1
2023-04-05,Brick,HomeImprovementHQ,11086.03
2023-04-16,Ceramic,HomeImprovementHQ,11523.57
2023-06-16,Brick,HomeImprovementHQ,11096.72
2023-05-21,Insulation,TimberlandSupply,9048.06
