date,material,supplier,cost
2023-03-09,Concrete,BuildCo,10837.33
2023-06-14,Concrete,TheHardwareStore,10744.41
2023-04-20,Asbestos,BuildCo,9184.66
2023-08-18,Gypsum,ConstructionSupply,11767.59
2023-11-21,Steel,HomeImprovementHQ,10079.91
2023-07-22,Asbestos,HomeDepotPro,9893.48
2023-05-08,Steel,HomeImprovementHQ,11429.82
2023-11-03,Steel,SupplySolutions,9305.13
2023-01-23,Asbestos,SupplySolutions,11049.2
2023-10-21,Plastic,BuildCo,10474.55
2023-07-08,Asbestos,HomeImprovementHQ,10186.09
2023-02-24,Concrete,HomeImprovementHQ,8692.65
2023-03-03,Asbestos,HomeDepotPro,9937.18
2023-05-15,Asbestos,TheHardwareStore,9279.61
2023-01-22,Concrete,HomeDepotPro,10856.3
2023-08-18,Plastic,HomeImprovementHQ,10446.52
2023-08-21,Concrete,TheHardwareStore,9391.09
2023-12-25,Asbestos,SupplySolutions,8008.98
2023-05-03,Plastic,BuildCo,9793.24
2023-07-10,Gypsum,TheHardwareStore,9027.85
2023-10-19,Gypsum,HomeDepotPro,9619.03
2023-08-12,Gypsum,BuildCo,8273.27
2023-04-09,Steel,HomeImprovementHQ,10556.06
2023-10-02,Steel,SupplySolutions,9001.15
2023-04-17,Concrete,TheHardwareStore,10890.18
2023-10-11,Steel,LumberYardInc,10295.1
2023-03-20,Plastic,TheHardwareStore,8895.41
2023-07-09,Asbestos,HomeDepotPro,11742.41
2023-03-11,Gypsum,ConstructionSupply,11035.39
2023-05-02,Concrete,LumberYardInc,11160.26
2023-08-06,Steel,ConstructionSupply,11609.26
2023-04-17,Plastic,BuildCo,10779.91
2023-10-14,Gypsum,HomeImprovementHQ,11318.96
2023-01-15,Asbestos,LumberYardInc,10578.94
2023-02-01,Asbestos,SupplySolutions,9496.87
2023-09-20,Asbestos,LumberYardInc,9476.53
2023-11-16,Steel,SupplySolutions,10896.18
2023-07-24,Steel,TheHardwareStore,10991.67
2023-01-07,Steel,SupplySolutions,11670.59
2023-07-18,Asbestos,BuildCo,10408.15
2023-04-17,Steel,BuildCo,9168.81
2023-12-07,Gypsum,TheHardwareStore,9504.51
2023-11-23,Asbestos,SupplySolutions,9586.82
2023-03-09,Concrete,BuildCo,11211.81
2023-01-13,Plastic,ConstructionSupply,10146.6
2023-08-15,Gypsum,HomeDepotPro,9681.34
2023-11-06,Plastic,BuildCo,11739.83
2023-04-01,Plastic,LumberYardInc,8220.58
2023-08-23,Concrete,LumberYardInc,8809.01
2023-06-04,Steel,HomeImprovementHQ,8780.38
2023-03-02,Asbestos,SupplySolutions,10642.08
2023-04-23,Gypsum,TheHardwareStore,9497.12
2023-01-10,Asbestos,TheHardwareStore,9302.53
2023-04-11,Gypsum,TheHardwareStore,9534.5
2023-12-04,Plastic,SupplySolutions,8386.99
2023-07-06,Steel,HomeImprovementHQ,11125.92
2023-04-16,Concrete,SupplySolutions,10952.71
2023-10-07,Steel,LumberYardInc,8171.37
2023-09-06,Asbestos,LumberYardInc,8508.32
2023-01-02,Plastic,ConstructionSupply,11326.06
2023-01-20,Gypsum,TheHardwareStore,10289.94
2023-12-17,Plastic,HomeImprovementHQ,11180.95
2023-03-15,Asbestos,BuildCo,10269.18
2023-12-11,Asbestos,HomeImprovementHQ,9004.87
