date,material,supplier,cost
2023-03-01,Glass,TimberMart,10576.28
2023-01-16,Glass,LumberYardInc,8347.47
2023-11-18,Plastic,ConstructionSupply,10732.23
2023-10-25,Insulation,BuildCo,11904.78
2023-01-13,Brick,SupplySolutions,10932.62
2023-12-13,Brick,LumberYardInc,10906.93
2023-07-07,Brick,SupplySolutions,8481.03
2023-08-10,Plastic,TimberMart,8034.3
2023-01-08,Brick,TimberMart,11547.73
2023-05-25,Glass,ConstructionDepot,9009.92
2023-01-13,Glass,HomeDepotPro,9489.68
2023-07-16,Plastic,TimberMart,9838.45
2023-02-10,Glass,HomeDepotPro,9117.14
2023-04-02,Brick,BuildCo,9557.44
2023-05-10,Glass,SupplySolutions,11989.38
2023-07-18,Asbestos,HomeDepotPro,10755.62
2023-07-16,Insulation,SupplySolutions,11505.51
2023-08-22,Insulation,SupplySolutions,9602.85
2023-11-04,Insulation,LumberYardInc,9275.75
2023-03-12,Brick,ConstructionDepot,8288.7
2023-02-01,Glass,BuildCo,10827.57
2023-09-12,Brick,ConstructionDepot,10756.74
2023-07-02,Asbestos,ConstructionDepot,11814.65
2023-04-21,Glass,ConstructionSupply,11551.47
2023-09-03,Insulation,LumberYardInc,9067.28
2023-07-22,Asbestos,ConstructionSupply,8123.15
2023-01-16,Insulation,HomeDepotPro,10695.47
2023-04-25,Plastic,BuildCo,8229.84
2023-03-10,Insulation,HomeDepotPro,11360.87
2023-04-04,Glass,ConstructionDepot,9304.52
2023-07-07,Plastic,HomeDepotPro,10737.87
2023-04-20,Plastic,ConstructionSupply,8016.14
2023-07-15,Plastic,TimberMart,8672.63
2023-04-06,Insulation,BuildCo,9222.6
2023-01-13,Plastic,ConstructionDepot,10507.83
2023-12-04,Insulation,HomeDepotPro,11452.41
2023-04-03,Brick,ConstructionDepot,8980.67
2023-02-20,Brick,SupplySolutions,8909.52
2023-09-24,Glass,BuildCo,9818.16
2023-12-12,Brick,ConstructionDepot,8781.08
2023-07-06,Plastic,LumberYardInc,10941.24
2023-10-01,Asbestos,BuildCo,9948.37
2023-02-08,Insulation,ConstructionDepot,10708.25
2023-09-24,Glass,BuildCo,8325.25
2023-05-03,Insulation,HomeDepotPro,11265.48
2023-03-19,Plastic,LumberYardInc,11309.0
2023-07-20,Glass,HomeDepotPro,10980.99
2023-09-18,Glass,BuildCo,11506.91
2023-09-08,Brick,ConstructionSupply,10852.3
2023-04-18,Asbestos,ConstructionSupply,10737.29
2023-08-17,Plastic,BuildCo,9741.29
2023-02-01,Plastic,SupplySolutions,8607.64
2023-02-08,Insulation,BuildCo,11269.02
2023-05-09,Plastic,LumberYardInc,9254.38
2023-04-05,Glass,ConstructionDepot,9399.18
2023-09-25,Insulation,HomeDepotPro,11564.63
2023-10-04,Brick,TimberMart,11914.35
2023-04-04,Glass,BuildCo,10434.57
2023-03-10,Asbestos,SupplySolutions,10234.07
2023-01-09,Insulation,SupplySolutions,8540.19
2023-09-06,Insulation,ConstructionDepot,8878.72
2023-06-11,Insulation,BuildCo,8810.82
2023-08-12,Insulation,HomeDepotPro,10980.25
2023-01-11,Brick,ConstructionSupply,11418.94
2023-03-07,Brick,LumberYardInc,9960.37
2023-09-03,Plastic,BuildCo,10832.27
2023-12-08,Insulation,SupplySolutions,10263.64
2023-03-05,Glass,BuildCo,8929.14
2023-04-11,Asbestos,BuildCo,9548.71
2023-05-07,Glass,HomeDepotPro,11629.18
2023-01-03,Brick,TimberMart,10522.28
2023-04-25,Plastic,BuildCo,11999.77
2023-04-04,Glass,SupplySolutions,9130.26
2023-09-07,Insulation,BuildCo,8540.93
2023-03-14,Glass,BuildCo,9617.91
2023-09-12,Asbestos,BuildCo,10345.51
2023-04-19,Insulation,ConstructionDepot,8380.83
2023-07-03,Asbestos,ConstructionDepot,11775.25
2023-04-06,Brick,BuildCo,10431.33
2023-07-15,Insulation,ConstructionDepot,11757.39
2023-01-08,Glass,BuildCo,8266.42
2023-09-23,Insulation,TimberMart,8236.75
2023-09-16,Insulation,BuildCo,10353.26
2023-10-23,Glass,ConstructionSupply,11469.56
2023-05-06,Insulation,HomeDepotPro,9372.24
2023-07-24,Insulation,ConstructionSupply,9355.25
2023-03-20,Glass,BuildCo,10679.05
2023-08-05,Plastic,ConstructionDepot,9602.87
2023-01-11,Asbestos,TimberMart,9389.89
2023-01-08,Brick,HomeDepotPro,10739.14
2023-07-24,Brick,ConstructionSupply,9215.96
2023-02-19,Glass,LumberYardInc,8116.37
2023-04-15,Brick,TimberMart,8304.74
2023-04-08,Insulation,LumberYardInc,8448.06
2023-03-04,Brick,HomeDepotPro,8858.18
2023-04-12,Glass,TimberMart,8957.1
