date,material,supplier,cost
2023-06-06,Wood,ConstructionSupply,9924.8
2023-07-03,Wood,HomeImprovementHQ,9098.21
2023-03-06,Gypsum,MaterialMasters,9576.79
2023-05-12,Wood,TheHardwareStore,10609.05
2023-03-03,Gypsum,ConstructionSupply,11531.38
2023-04-22,Wood,SupplyCenter,11935.17
2023-12-24,Wood,HomeImprovementHQ,8643.27
2023-09-08,Ceramic,HomeDepotPro,11068.91
2023-11-18,Gypsum,HomeImprovementHQ,9576.72
2023-05-13,Wood,ConstructionSupply,8348.65
2023-03-16,Ceramic,HomeImprovementHQ,9118.72
2023-03-05,Brick,MaterialMasters,10625.91
2023-10-05,Plastic,TheHardwareStore,8144.37
2023-05-03,Gypsum,SupplyCenter,9516.09
2023-03-25,Ceramic,TheHardwareStore,11499.93
2023-07-15,Gypsum,MaterialMasters,9052.77
2023-03-12,Ceramic,HomeImprovementHQ,9441.24
2023-03-10,Wood,MaterialMasters,11108.21
2023-09-19,Gypsum,TheHardwareStore,11912.02
2023-07-02,Ceramic,HomeImprovementHQ,11067.03
2023-11-17,Plastic,HomeDepotPro,9222.97
2023-01-06,Wood,MaterialSource,8035.89
2023-11-07,Brick,ConstructionSupply,8071.33
2023-02-11,Ceramic,TheHardwareStore,8440.04
2023-04-14,Ceramic,HomeImprovementHQ,9409.19
2023-01-07,Plastic,TheHardwareStore,10189.06
2023-03-09,Wood,TheHardwareStore,9529.07
2023-03-11,Gypsum,ConstructionSupply,10546.44
2023-03-10,Brick,TheHardwareStore,10594.6
2023-08-13,Ceramic,SupplyCenter,11198.85
2023-08-08,Gypsum,ConstructionSupply,8311.45
2023-11-07,Plastic,MaterialSource,8619.8
2023-03-10,Gypsum,MaterialSource,8031.41
2023-01-15,Plastic,MaterialSource,11791.03
2023-07-20,Brick,MaterialMasters,11043.29
2023-12-20,Plastic,ConstructionSupply,9088.7
2023-06-01,Wood,MaterialMasters,11632.22
2023-06-12,Gypsum,HomeDepotPro,11370.36
2023-04-11,Ceramic,HomeDepotPro,11601.77
2023-06-07,Wood,TheHardwareStore,10818.6
2023-09-16,Gypsum,MaterialMasters,9151.44
2023-04-23,Plastic,MaterialMasters,11617.98
2023-06-14,Plastic,MaterialMasters,11976.43
2023-03-13,Plastic,MaterialMasters,11681.55
2023-08-10,Gypsum,HomeImprovementHQ,8618.28
2023-05-15,Gypsum,MaterialMasters,9521.47
2023-10-11,Gypsum,ConstructionSupply,9492.3
2023-12-02,Gypsum,MaterialSource,8511.53
2023-09-24,Gypsum,TheHardwareStore,10342.38
2023-12-07,Wood,ConstructionSupply,11715.85
2023-09-20,Wood,ConstructionSupply,9310.52
2023-03-01,Gypsum,MaterialSource,9117.79
2023-12-17,Brick,TheHardwareStore,10207.07
2023-12-24,Wood,MaterialMasters,11877.54
2023-04-23,Gypsum,HomeImprovementHQ,10008.51
2023-05-06,Ceramic,MaterialSource,8701.62
2023-07-05,Gypsum,TheHardwareStore,8576.0
2023-05-01,Plastic,MaterialSource,8983.53
2023-04-14,Plastic,HomeDepotPro,10240.84
2023-12-07,Brick,ConstructionSupply,9995.17
2023-08-20,Brick,HomeImprovementHQ,8751.93
