date,material,supplier,cost
2023-06-10,Plastic,SupplyCenter,11844.64
2023-08-04,Asbestos,TimberMart,11294.2
2023-02-04,Glass,ConstructionDepot,9456.9
2023-11-22,Ceramic,TheBuildingBlock,11651.63
2023-05-19,Ceramic,SupplyCenter,10958.46
2023-08-12,Plastic,ConstructionDepot,9789.7
2023-03-21,Plastic,BuildCo,11233.3
2023-11-20,Glass,TheBuildingBlock,9704.62
2023-11-15,Ceramic,ConstructionDepot,10390.22
2023-01-14,Plastic,SupplySolutions,11855.39
2023-09-14,Plastic,ConstructionDepot,8249.77
2023-04-07,Plastic,HomeImprovementHQ,9010.16
2023-08-02,Plastic,TimberMart,8361.7
2023-09-08,Plastic,SupplySolutions,9726.24
2023-01-03,Asbestos,TimberMart,9275.8
2023-12-20,Ceramic,ConstructionDepot,8965.49
2023-05-10,Asbestos,BuildCo,9027.74
2023-11-24,Glass,SupplySolutions,10450.39
2023-04-20,Asbestos,TheBuildingBlock,8939.41
2023-11-08,Plastic,BuildCo,10518.43
2023-08-23,Plastic,HomeImprovementHQ,10936.34
2023-04-22,Ceramic,ConstructionDepot,9741.17
2023-09-25,Concrete,SupplySolutions,10091.05
2023-01-06,Plastic,TheBuildingBlock,9654.72
2023-10-18,Concrete,SupplySolutions,8308.63
2023-06-17,Plastic,BuildCo,8771.13
2023-11-14,Glass,TheBuildingBlock,9338.82
2023-12-08,Glass,BuildCo,8823.18
2023-06-11,Plastic,HomeImprovementHQ,9938.26
2023-06-15,Concrete,TheBuildingBlock,8318.37
2023-09-25,Ceramic,SupplySolutions,8221.24
2023-11-11,Plastic,TheBuildingBlock,10294.51
2023-06-09,Glass,TimberMart,11887.62
2023-03-11,Asbestos,ConstructionDepot,9904.72
2023-04-03,Glass,TimberMart,8189.45
2023-05-04,Glass,SupplyCenter,10313.6
2023-03-13,Plastic,SupplySolutions,11062.55
2023-10-11,Plastic,BuildCo,10918.04
2023-09-09,Glass,BuildCo,11443.46
2023-04-13,Plastic,ConstructionDepot,8756.65
2023-11-12,Concrete,HomeImprovementHQ,10015.59
2023-11-14,Glass,BuildCo,11661.05
2023-10-20,Glass,ConstructionDepot,11493.73
2023-12-17,Concrete,ConstructionDepot,9165.85
2023-06-06,Glass,SupplySolutions,8302.37
2023-08-19,Glass,SupplyCenter,8017.65
2023-11-10,Glass,SupplySolutions,8941.42
2023-08-04,Glass,SupplySolutions,9550.65
2023-11-22,Concrete,SupplyCenter,9488.37
2023-09-02,Asbestos,ConstructionDepot,11288.34
2023-03-25,Glass,HomeImprovementHQ,10777.4
2023-10-01,Plastic,TheBuildingBlock,9595.68
2023-10-22,Ceramic,BuildCo,10606.21
2023-02-04,Plastic,SupplyCenter,9113.24
2023-02-15,Ceramic,SupplyCenter,10543.45
2023-05-04,Concrete,HomeImprovementHQ,11374.2
2023-02-17,Ceramic,SupplyCenter,10416.39
2023-05-16,Glass,ConstructionDepot,11318.22
2023-06-09,Glass,SupplySolutions,9450.55
2023-12-13,Asbestos,HomeImprovementHQ,10134.82
2023-08-04,Plastic,SupplyCenter,10557.7
2023-05-05,Asbestos,TheBuildingBlock,11046.6
2023-07-07,Concrete,TheBuildingBlock,9483.8
2023-11-08,Asbestos,BuildCo,8004.66
2023-11-21,Asbestos,ConstructionDepot,8456.58
2023-11-11,Plastic,SupplySolutions,10923.35
2023-12-25,Asbestos,BuildCo,11717.82
2023-05-02,Plastic,HomeImprovementHQ,8484.13
2023-11-23,Glass,TimberMart,9506.04
2023-06-24,Asbestos,TimberMart,9444.79
2023-11-18,Glass,SupplySolutions,8514.36
2023-12-13,Glass,SupplyCenter,10327.02
2023-11-21,Concrete,HomeImprovementHQ,9497.49
2023-08-01,Concrete,ConstructionDepot,11321.38
2023-01-21,Ceramic,HomeImprovementHQ,9442.02
2023-06-12,Plastic,HomeImprovementHQ,8617.9
2023-12-05,Plastic,SupplyCenter,9501.44
2023-09-21,Ceramic,TheBuildingBlock,9088.22
2023-09-11,Concrete,TimberMart,8811.02
2023-08-21,Plastic,TimberMart,11043.27
2023-09-21,Plastic,SupplyCenter,10056.5
2023-09-13,Asbestos,SupplySolutions,9560.57
2023-02-07,Plastic,ConstructionDepot,11678.72
2023-11-02,Glass,SupplySolutions,11166.94
2023-04-19,Glass,TimberMart,8893.7
2023-11-04,Ceramic,ConstructionDepot,9100.78
2023-11-25,Asbestos,ConstructionDepot,11554.72
2023-05-18,Ceramic,BuildCo,10812.23
2023-03-17,Plastic,TheBuildingBlock,8338.89
2023-05-12,Concrete,BuildCo,9922.3
2023-09-04,Asbestos,ConstructionDepot,8128.84
2023-11-25,Concrete,BuildCo,11346.87
2023-05-18,Glass,SupplySolutions,8124.11
