date,material,supplier,cost
2023-11-07,Steel,MaterialSource,11439.39
2023-12-11,Gypsum,HomeImprovementHQ,8414.88
2023-04-21,Concrete,HomeDepotPro,9198.22
2023-08-03,Ceramic,MaterialMasters,11221.31
2023-01-18,Brick,TimberMart,9815.83
2023-02-14,Concrete,MaterialMasters,10608.61
2023-03-13,Gypsum,TimberMart,9581.05
2023-11-14,Gypsum,TimberMart,11062.61
2023-12-10,Concrete,MaterialMasters,9201.51
2023-10-22,Steel,SupplyCenter,9336.26
2023-05-05,Ceramic,HomeDepotPro,8892.06
2023-03-24,Ceramic,MaterialMasters,10916.87
2023-02-12,Steel,HomeImprovementHQ,9338.0
2023-04-11,Ceramic,MaterialMasters,10655.76
2023-09-20,Gypsum,MaterialMasters,9349.46
2023-12-21,Ceramic,TimberMart,10811.58
2023-05-06,Steel,HomeImprovementHQ,8870.84
2023-11-14,Brick,MaterialMasters,9681.96
2023-04-14,Steel,TimberMart,10498.38
2023-12-18,Concrete,TimberMart,11022.5
2023-03-20,Steel,MaterialMasters,8340.71
2023-10-18,Ceramic,MaterialSource,8711.77
2023-05-16,Ceramic,MaterialSource,10132.84
2023-08-18,Steel,MaterialSource,11062.37
2023-11-13,Concrete,SupplyCenter,8739.53
2023-12-10,Concrete,MaterialMasters,9277.73
2023-10-10,Ceramic,HomeDepotPro,9549.84
2023-02-12,Ceramic,SupplySolutions,10996.39
2023-12-19,Gypsum,MaterialSource,9063.08
2023-10-23,Steel,SupplySolutions,8651.54
2023-12-12,Steel,TimberMart,9769.78
2023-09-11,Concrete,SupplyCenter,10856.79
2023-09-10,Steel,MaterialSource,9471.23
2023-08-23,Ceramic,TimberMart,10205.55
2023-08-25,Steel,MaterialMasters,8757.46
2023-12-12,Steel,MaterialSource,10035.54
2023-03-04,Ceramic,HomeImprovementHQ,11464.79
2023-01-06,Steel,MaterialMasters,9484.14
2023-12-10,Ceramic,SupplySolutions,11467.75
2023-03-25,Concrete,SupplyCenter,8477.33
2023-01-16,Ceramic,SupplyCenter,10353.62
2023-01-08,Brick,TimberMart,11828.78
2023-02-02,Brick,SupplyCenter,11042.75
2023-03-05,Concrete,MaterialMasters,10515.77
2023-01-19,Concrete,MaterialSource,10237.09
2023-09-16,Concrete,MaterialSource,11941.21
2023-12-07,Brick,HomeDepotPro,9425.65
2023-05-25,Brick,HomeDepotPro,11315.13
